Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
9872,Poudre R-1,Preston Middle School,Regular,Completed,School,2018/2019,1154,Tdap,1.000,0.966,0.000,0.000,0.003,0.000,0.029,0.002
9873,Primero Reorganized 2,Primero School,Regular,Completed,School,2018/2019,85,Tdap,1.000,0.882,0.106,0.000,0.000,0.000,0.012,0.000
9881,Pritchett RE-3,Pritchett  Schools,Regular,Completed,School,2018/2019,31,Tdap,1.000,0.968,0.032,0.000,0.000,0.000,0.000,0.000
9882,Adams 12 Five Star Schools,Prospect Ridge Academy,Charter,Completed,School,2018/2019,797,Tdap,0.804,0.749,0.000,0.228,0.000,0.000,0.023,0.000
9884,Poudre R-1,Psd Global Academy,Regular,Completed,School,2018/2019,148,Tdap,1.000,0.912,0.000,0.000,0.000,0.000,0.088,0.000
9885,Poudre R-1,Psd Options School,Regular,Completed,School,2018/2019,30,Tdap,1.000,0.567,0.033,0.000,0.000,0.000,0.367,0.033
9887,Falcon 49,Ptec-power Technical Early College,Charter,Completed,School,2018/2019,322,Tdap,1.000,0.876,0.000,0.000,0.000,0.000,0.118,0.006
9888,Pueblo City 60,Pueblo Academy Of Arts,Regular,Completed,School,2018/2019,683,Tdap,0.739,0.761,0.000,0.199,0.007,0.018,0.015,0.000
9891,Pueblo County 70,Pueblo West High School,Regular,Completed,School,2018/2019,1393,Tdap,1.000,0.963,0.012,0.000,0.000,0.000,0.024,0.001
9895,Mesa County Valley 51,R-5 High School,Alt. Ed,Completed,School,2018/2019,295,Tdap,0.922,0.936,0.000,0.024,0.000,0.017,0.024,0.000
9897,Jefferson County R-1,Ralston Valley Senior High School,Regular,Completed,School,2018/2019,1823,Tdap,0.991,0.971,0.000,0.001,0.002,0.002,0.023,0.001
9898,Academy 20,Rampart High School,Regular,Completed,School,2018/2019,1643,Tdap,0.871,0.929,0.000,0.040,0.000,0.032,0.000,0.000
9900,Douglas County RE 1,Ranch View Middle School,Regular,Completed,School,2018/2019,930,Tdap,0.971,0.959,0.000,0.000,0.002,0.011,0.026,0.002
9902,Rangely RE-4,Rangely Junior/senior High School,Regular,Completed,School,2018/2019,236,Tdap,0.953,0.919,0.021,0.017,0.000,0.017,0.025,0.000
9903,Adams-Arapahoe 28J,Rangeview High School,Regular,Completed,School,2018/2019,2234,Tdap,0.940,0.977,0.000,0.017,0.000,0.005,0.000,0.000
9904,Lewis-Palmer 38,Ray E Kilmer Elementary School,Regular,Completed,School,2018/2019,59,Tdap,0.956,0.797,0.000,0.119,0.000,0.000,0.085,0.000
9906,Eagle County RE 50,Red Canyon High School,Alt. Ed,Completed,School,2018/2019,199,Tdap,0.910,0.894,0.005,0.025,0.000,0.015,0.050,0.010
9913,Mesa County Valley 51,Redlands Middle School,Regular,Completed,School,2018/2019,573,Tdap,0.977,0.911,0.000,0.016,0.002,0.003,0.065,0.003
9916,Cherry Creek 5,Regis Jesuit High School,Regular,Completed,School,2018/2019,731,Tdap,0.999,0.977,0.008,0.001,0.000,0.000,0.014,0.000
9917,Cherry Creek 5,"Regis Jesuit High School, Boys Division",Regular,Completed,School,2018/2019,936,Tdap,1.000,0.981,0.007,0.000,0.000,0.000,0.012,0.000
9919,Douglas County RE 1,Renaissance Expedition Learn Outward Bound School,Magnet,Completed,School,2018/2019,58,Tdap,0.883,0.379,0.000,0.000,0.000,0.603,0.017,0.000
9920,Denver County 1,Respect Academy At Lincoln,Alt. Ed,Completed,School,2018/2019,79,Tdap,0.835,0.886,0.000,0.051,0.000,0.063,0.000,0.000
9921,Thompson R2-J,Resurrection Christian School,Regular,Completed,School,2018/2019,572,Tdap,0.988,0.764,0.040,0.009,0.000,0.000,0.184,0.003
9922,Revere School District,Revere Elementary,Regular,Completed,School,2018/2019,12,Tdap,0.974,0.583,0.417,0.000,0.000,0.000,0.000,0.000
9923,Revere School District,Revere Junior-senior High School,Regular,Completed,School,2018/2019,57,Tdap,0.982,0.825,0.140,0.000,0.000,0.000,0.000,0.035
9924,Charter School Institute,Ricardo Flores Magon Academy,Charter,Completed,School,2018/2019,108,Tdap,0.857,0.796,0.000,0.194,0.000,0.000,0.009,0.000
9926,Denver County 1,Ridge View Academy Charter School,Charter,Completed,School,2018/2019,137,Tdap,0.226,0.241,0.000,0.066,0.000,0.693,0.000,0.000
9931,Ridgway R-2,Ridgway High School,Regular,Completed,School,2018/2019,97,Tdap,0.979,0.670,0.000,0.227,0.000,0.010,0.093,0.000
9932,Ridgway R-2,Ridgway Middle School,Regular,Completed,School,2018/2019,87,Tdap,0.851,0.759,0.000,0.092,0.000,0.057,0.080,0.011
9935,Garfield RE-2,Rifle Middle School,Regular,Completed,School,2018/2019,644,Tdap,0.950,0.905,0.045,0.000,0.000,0.034,0.016,0.000
9937,Denver County 1,Riseup Community School,Charter,Completed,School,2018/2019,126,Tdap,0.841,0.913,0.000,0.048,0.000,0.040,0.000,0.000
9938,Pueblo City 60,Risley International Academy Of Innovation,Regular,Completed,School,2018/2019,327,Tdap,0.749,0.765,0.000,0.202,0.000,0.024,0.009,0.000
9940,Garfield RE-2,Riverside School,Regular,Completed,School,2018/2019,472,Tdap,0.996,0.939,0.004,0.000,0.000,0.000,0.057,0.000
9943,Roaring Fork RE-1,Roaring Fork High School,Regular,Completed,School,2018/2019,386,Tdap,0.902,0.938,0.000,0.044,0.000,0.000,0.016,0.003
9944,Douglas County RE 1,Rock Canyon High School,Regular,Completed,School,2018/2019,2438,Tdap,0.981,0.977,0.000,0.000,0.002,0.007,0.013,0.001
9945,Douglas County RE 1,Rock Ridge Elementary School,Regular,Completed,School,2018/2019,84,Tdap,0.970,0.881,0.000,0.000,0.000,0.095,0.024,0.000
9948,Rocky Ford R-2,Rocky Ford Junior/senior High School,Regular,Not Completed,School,2018/2019,,Tdap,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9949,Douglas County RE 1,Rocky Heights Middle School,Regular,Completed,School,2018/2019,1463,Tdap,0.906,0.887,0.000,0.000,0.001,0.089,0.022,0.001
9950,Jefferson County R-1,Rocky Mountain Academy Of Evergreen,Charter,Completed,School,2018/2019,110,Tdap,0.979,0.882,0.000,0.000,0.009,0.000,0.100,0.009
9951,St Vrain Valley Re 1J,Rocky Mountain Christian Academy,Regular,Completed,School,2018/2019,26,Tdap,1.000,0.885,0.038,0.000,0.000,0.000,0.077,0.000
9952,Falcon 49,Rocky Mountain Classical Academy,Charter,Completed,School,2018/2019,306,Tdap,0.690,0.637,0.000,0.000,0.000,0.350,0.013,0.000
9953,Jefferson County R-1,Rocky Mountain Deaf School,Charter,Completed,School,2018/2019,35,Tdap,0.845,0.800,0.000,0.000,0.000,0.200,0.000,0.000
9958,Poudre R-1,Rocky Mountain High School,Regular,Completed,School,2018/2019,2171,Tdap,0.999,0.956,0.000,0.001,0.001,0.000,0.040,0.002
9959,Cherry Creek 5,Peace With Christ Christian School,Regular,Completed,School,2018/2019,48,Tdap,0.979,0.875,0.042,0.063,0.000,0.000,0.021,0.000
9963,Expeditionary Boces,Rocky Mountain School Of Expeditionary Learning,Regular,Completed,School,2018/2019,219,Tdap,0.904,0.886,0.000,0.050,0.000,0.005,0.055,0.005
9964,Adams 12 Five Star Schools,Rocky Top Middle School,Regular,Completed,School,2018/2019,1168,Tdap,0.998,0.961,0.000,0.002,0.001,0.000,0.037,0.000
9967,Pueblo City 60,Roncalli Stem Academy,Regular,Completed,School,2018/2019,426,Tdap,0.742,0.756,0.000,0.209,0.002,0.016,0.016,0.000
9970,Johnstown-milliken RE-5J,Roosevelt High School Weld County Re-5j,Regular,Completed,School,2018/2019,1073,Tdap,1.000,0.986,0.000,0.000,0.005,0.000,0.005,0.005
9973,Charter School Institute,Ross Montessori School,Charter,Completed,School,2018/2019,60,Tdap,0.966,0.900,0.000,0.017,0.000,0.000,0.083,0.000
9975,Douglas County RE 1,Roxborough Intermediate,Regular,Completed,School,2018/2019,121,Tdap,0.939,0.860,0.000,0.000,0.000,0.083,0.058,0.000
9979,Colorado Springs 11,Russell Middle School,Regular,Completed,School,2018/2019,614,Tdap,0.984,0.945,0.000,0.013,0.003,0.000,0.037,0.002
9983,Pueblo County 70,Rye High School,Regular,Completed,School,2018/2019,214,Tdap,0.995,0.958,0.000,0.000,0.005,0.005,0.033,0.000
9984,Colorado Springs 11,Sabin Middle School,Regular,Completed,School,2018/2019,766,Tdap,0.943,0.911,0.000,0.042,0.000,0.010,0.035,0.001
9988,Douglas County RE 1,Saddle Ranch Elementary School,Regular,Completed,School,2018/2019,77,Tdap,0.916,0.961,0.000,0.000,0.000,0.026,0.013,0.000
9989,Douglas County RE 1,Sage Canyon Elementary,Regular,Completed,School,2018/2019,118,Tdap,0.876,0.678,0.000,0.000,0.000,0.322,0.000,0.000
9991,Douglas County RE 1,Sagewood Middle School,Regular,Completed,School,2018/2019,1015,Tdap,0.913,0.893,0.000,0.074,0.001,0.001,0.031,0.001
9993,Poudre R-1,Saint Joseph School,Regular,Completed,School,2018/2019,49,Tdap,0.989,0.714,0.286,0.000,0.000,0.000,0.000,0.000
9994,Greeley 6,Salida Del Sol Academy,Charter,Completed,School,2018/2019,218,Tdap,0.961,0.881,0.000,0.060,0.000,0.060,0.000,0.000
9997,Charter School Institute,Salida Montessori Charter School,Charter,Completed,School,2018/2019,25,Tdap,0.989,0.640,0.000,0.000,0.000,0.040,0.320,0.000
10001,Douglas County RE 1,Sand Creek Elementary School,Regular,Completed,School,2018/2019,88,Tdap,0.951,0.818,0.000,0.000,0.000,0.114,0.068,0.000
10002,Falcon 49,Sand Creek High School,Regular,Completed,School,2018/2019,1187,Tdap,0.914,0.975,0.000,0.019,0.000,0.000,0.006,0.000
10006,Sanford 6J,Sanford Junior/senior High School,Regular,Completed,School,2018/2019,164,Tdap,0.994,0.939,0.037,0.006,0.006,0.000,0.012,0.000
10007,Sangre De Cristo RE-22J,Sangre De Cristo K-12 Schools,Regular,Completed,School,2018/2019,150,Tdap,0.957,0.913,0.040,0.000,0.000,0.027,0.020,0.000
10009,Sargent RE-33J,Sargent K-12 Schools,Regular,Completed,School,2018/2019,190,Tdap,0.944,0.937,0.000,0.000,0.000,0.053,0.011,0.000
10019,Douglas County RE 1,Sedalia Elementary School,Regular,Completed,School,2018/2019,44,Tdap,0.785,0.364,0.000,0.000,0.000,0.636,0.000,0.000
10023,Windsor RE-4,Severance Middle School,Regular,Completed,School,2018/2019,621,Tdap,1.000,0.947,0.000,0.000,0.002,0.000,0.050,0.002
10024,Adams 12 Five Star Schools,Shadow Ridge Middle School,Regular,Completed,School,2018/2019,875,Tdap,0.970,0.922,0.000,0.024,0.001,0.001,0.049,0.002
10026,Westminster Public Schools,Shaw Heights Middle School,Regular,Completed,School,2018/2019,563,Tdap,0.833,0.837,0.000,0.160,0.000,0.000,0.004,0.000
10031,Cherry Creek 5,Denver Jewish Day School,Regular,Not Completed,School,2018/2019,,Tdap,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10034,Sheridan 2,Sheridan High School,Regular,Completed,School,2018/2019,351,Tdap,0.972,0.949,0.003,0.011,0.006,0.006,0.023,0.003
10040,Sierra Grande R-30,Sierra Grande K-12 School,Regular,Completed,School,2018/2019,152,Tdap,0.848,0.882,0.000,0.105,0.007,0.000,0.000,0.007
10041,Harrison 2,Sierra High School,Regular,Completed,School,2018/2019,751,Tdap,0.911,0.241,0.000,0.000,0.007,0.738,0.011,0.004
10042,Douglas County RE 1,Sierra Middle School,Regular,Completed,School,2018/2019,929,Tdap,0.981,0.953,0.000,0.000,0.000,0.012,0.032,0.003
10045,St Vrain Valley Re 1J,Silver Creek High School,Regular,Completed,School,2018/2019,1395,Tdap,0.929,0.933,0.000,0.016,0.000,0.011,0.038,0.002
10046,Adams 12 Five Star Schools,Silver Hills Middle School,Regular,Completed,School,2018/2019,1103,Tdap,0.959,0.939,0.000,0.039,0.001,0.003,0.018,0.000
10048,Silverton 1,Silverton School,Regular,Not Completed,School,2018/2019,,Tdap,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10052,Big Sandy 100J,Simla High School,Regular,Completed,School,2018/2019,89,Tdap,0.966,0.876,0.000,0.000,0.000,0.000,0.124,0.000
10053,Big Sandy 100J,Simla Junior High School,Regular,Completed,School,2018/2019,70,Tdap,0.929,0.857,0.000,0.043,0.000,0.000,0.100,0.000
10056,Denver County 1,Skinner Middle School,Regular,Completed,School,2018/2019,630,Tdap,0.895,0.919,0.000,0.067,0.000,0.002,0.005,0.008
10057,Center 26 JT,Skoglund Middle School,Regular,Completed,School,2018/2019,141,Tdap,1.000,0.979,0.007,0.000,0.000,0.000,0.014,0.000
10058,Pueblo County 70,Sky View Middle School,Regular,Completed,School,2018/2019,617,Tdap,1.000,0.959,0.000,0.000,0.000,0.000,0.041,0.000
10059,Cherry Creek 5,Sky Vista Middle School,Regular,Completed,School,2018/2019,856,Tdap,0.881,0.959,0.000,0.016,0.001,0.006,0.014,0.004
10060,St Vrain Valley Re 1J,Skyline High School,Regular,Completed,School,2018/2019,1457,Tdap,0.908,0.938,0.000,0.047,0.001,0.004,0.008,0.002
10062,Douglas County RE 1,Skyview Academy,Charter,Completed,School,2018/2019,766,Tdap,0.926,0.899,0.000,0.000,0.000,0.044,0.051,0.005
10065,Falcon 49,Skyview Middle School,Regular,Completed,School,2018/2019,1051,Tdap,0.961,0.929,0.001,0.037,0.000,0.003,0.027,0.004
10066,Cheyenne Mountain 12,Skyway Park Elementary School,Regular,Completed,School,2018/2019,52,Tdap,0.968,0.827,0.000,0.000,0.000,0.096,0.077,0.000
10067,Jefferson County R-1,Slater Elementary School,Regular,Completed,School,2018/2019,45,Tdap,0.934,0.689,0.000,0.200,0.000,0.022,0.089,0.000
10068,Denver County 1,Slavens K-8 School,Regular,Completed,School,2018/2019,242,Tdap,0.973,0.975,0.000,0.000,0.000,0.008,0.017,0.000
10070,Cherry Creek 5,Smoky Hill High School,Regular,Completed,School,2018/2019,2040,Tdap,0.879,0.964,0.000,0.008,0.003,0.006,0.019,0.001
10071,Summit RE-1,Snowy Peaks High School,Regular,Completed,School,2018/2019,79,Tdap,0.899,0.899,0.000,0.013,0.000,0.063,0.025,0.000
10075,Douglas County RE 1,Soaring Hawk Elementary School,Regular,Completed,School,2018/2019,93,Tdap,0.862,0.527,0.000,0.000,0.000,0.441,0.032,0.000
10076,Jefferson County R-1,Sobesky Academy,Alt. Ed,Completed,School,2018/2019,102,Tdap,0.843,0.873,0.000,0.098,0.000,0.010,0.020,0.000
10079,South Routt RE 3,Soroco High School,Regular,Completed,School,2018/2019,115,Tdap,1.000,0.983,0.009,0.000,0.000,0.000,0.009,0.000
10080,South Routt RE 3,Soroco Middle School,Regular,Completed,School,2018/2019,68,Tdap,1.000,0.912,0.059,0.000,0.000,0.000,0.029,0.000
10082,Denver County 1,South High School,Regular,Completed,School,2018/2019,1567,Tdap,0.788,0.930,0.000,0.024,0.000,0.045,0.000,0.000
10083,Pueblo City 60,South High School,Regular,Completed,School,2018/2019,1049,Tdap,0.936,0.967,0.000,0.023,0.001,0.008,0.001,0.001
10084,Jefferson County R-1,South Lakewood Elementary School,Regular,Completed,School,2018/2019,71,Tdap,0.944,0.845,0.000,0.113,0.000,0.014,0.028,0.000
10086,Adams-Arapahoe 28J,South Middle School,Regular,Completed,School,2018/2019,777,Tdap,0.839,0.878,0.000,0.115,0.000,0.008,0.000,0.000
10088,Park County RE-2,South Park High School,Regular,Completed,School,2018/2019,135,Tdap,1.000,0.919,0.000,0.000,0.000,0.000,0.081,0.000
10089,Park County RE-2,South Park Middle School,Regular,Completed,School,2018/2019,124,Tdap,1.000,0.927,0.024,0.000,0.000,0.000,0.048,0.000
10090,Douglas County RE 1,South Ridge Elementary An Ib World School,Regular,Completed,School,2018/2019,82,Tdap,0.897,0.622,0.000,0.000,0.000,0.354,0.024,0.000
10092,Weld County RE-1,South Valley Middle School,Regular,Completed,School,2018/2019,204,Tdap,1.000,0.971,0.005,0.000,0.005,0.000,0.020,0.000
10095,Boulder Valley RE 2,Southern Hills Middle School,Regular,Completed,School,2018/2019,541,Tdap,0.887,0.872,0.004,0.085,0.002,0.009,0.028,0.000
10100,Denver County 1,Southwest Early College,Charter,Completed,School,2018/2019,67,Tdap,0.910,0.985,0.000,0.000,0.000,0.015,0.000,0.000
10101,Montezuma-Cortez RE-1,Southwest Open Charter School,Charter,Completed,School,2018/2019,134,Tdap,0.858,0.910,0.000,0.037,0.000,0.045,0.007,0.000
10102,Springfield RE-4,Springfield Elementary School,Regular,Completed,School,2018/2019,21,Tdap,1.000,0.762,0.190,0.000,0.000,0.000,0.048,0.000
10103,Springfield RE-4,Springfield Junior/senior High School,Regular,Completed,School,2018/2019,95,Tdap,1.000,0.968,0.000,0.000,0.000,0.000,0.032,0.000
10106,Colorado Springs 11,Springs Community Night School,Regular,Completed,School,2018/2019,42,Tdap,0.857,0.833,0.000,0.095,0.000,0.000,0.071,0.000
10108,Falcon 49,Springs Studio For Academic Excellence,Regular,Completed,School,2018/2019,350,Tdap,0.863,0.900,0.000,0.037,0.000,0.003,0.060,0.000
10109,Widefield 3,Sproul Junior High School,Regular,Completed,School,2018/2019,550,Tdap,0.569,0.589,0.000,0.398,0.000,0.011,0.002,0.000
10110,Denver County 1,St Catherine Of Siena School,Regular,Completed,School,2018/2019,47,Tdap,0.929,0.894,0.000,0.000,0.000,0.106,0.000,0.000
10113,Thompson R2-J,St John The Evangelist Catholic School,Regular,Completed,School,2018/2019,47,Tdap,1.000,0.979,0.000,0.000,0.000,0.000,0.021,0.000
10115,Littleton 6,St Mary Catholic School,Regular,Completed,School,2018/2019,146,Tdap,1.000,0.979,0.014,0.000,0.000,0.000,0.000,0.007
10116,Colorado Springs 11,St Mary's High School,Regular,Completed,School,2018/2019,260,Tdap,1.000,0.946,0.000,0.000,0.000,0.000,0.054,0.000
10117,Denver County 1,St Rose Of Lima Catholic Acad,Regular,Completed,School,2018/2019,80,Tdap,1.000,0.975,0.000,0.025,0.000,0.000,0.000,0.000
10118,Denver County 1,St Vincent De Paul School,Regular,Completed,School,2018/2019,120,Tdap,1.000,0.875,0.000,0.100,0.000,0.000,0.025,0.000
10120,Pueblo City 60,St. John Neumann Catholic School,Regular,Completed,School,2018/2019,25,Tdap,0.746,0.760,0.040,0.160,0.000,0.040,0.000,0.000
10121,St Vrain Valley Re 1J,St. John The Baptist Catholic School,Regular,Completed,School,2018/2019,89,Tdap,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10122,Greeley 6,"St. Mary Catholic School Greeley, Co",Regular,Completed,School,2018/2019,48,Tdap,1.000,0.917,0.083,0.000,0.000,0.000,0.000,0.000
10123,Cherry Creek 5,St. Mary's Academy,Regular,Completed,School,2018/2019,468,Tdap,0.909,0.949,0.000,0.019,0.000,0.017,0.015,0.000
10124,Adams-Arapahoe 28J,St. Therese Catholic School,Regular,Completed,School,2018/2019,61,Tdap,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10126,St Vrain Valley Re 1J,St. Vrain Community Montessori School,Charter,Completed,School,2018/2019,44,Tdap,0.963,0.841,0.000,0.000,0.000,0.023,0.136,0.000
10127,St Vrain Valley Re 1J,St. Vrain Global Online Academy,Alt. Ed,Completed,School,2018/2019,105,Tdap,0.943,0.933,0.000,0.000,0.000,0.010,0.057,0.000
10129,Jefferson County R-1,Standley Lake High School,Regular,Completed,School,2018/2019,1332,Tdap,0.931,0.954,0.000,0.034,0.001,0.008,0.003,0.000
10130,Denver County 1,Stanley British Primary School,Regular,Completed,School,2018/2019,147,Tdap,1.000,0.993,0.000,0.000,0.000,0.000,0.007,0.000
10132,Adams 12 Five Star Schools,Stargate Charter School,Charter,Completed,School,2018/2019,798,Tdap,0.970,0.945,0.000,0.036,0.001,0.000,0.014,0.004
10133,Steamboat Springs RE-2,Steamboat Springs High School,Regular,Completed,School,2018/2019,824,Tdap,1.000,0.941,0.000,0.000,0.001,0.000,0.058,0.000
10134,Steamboat Springs RE-2,Steamboat Springs Middle School,Regular,Completed,School,2018/2019,634,Tdap,1.000,0.918,0.000,0.000,0.002,0.000,0.080,0.000
10139,Jefferson County R-1,Stein Elementary School,Regular,Completed,School,2018/2019,29,Tdap,0.903,0.897,0.000,0.000,0.000,0.103,0.000,0.000
10141,Adams 12 Five Star Schools,Stem Lab,Magnet,Completed,School,2018/2019,159,Tdap,0.998,0.969,0.000,0.000,0.000,0.000,0.025,0.006
10142,Adams 12 Five Star Schools,Stem Launch,Magnet,Completed,School,2018/2019,447,Tdap,0.994,0.962,0.000,0.011,0.004,0.000,0.020,0.002
10143,Douglas County RE 1,Stem School,Charter,Completed,School,2018/2019,1405,Tdap,0.955,0.932,0.000,0.000,0.004,0.028,0.036,0.000
10145,Valley RE-1,Sterling High School,Regular,Completed,School,2018/2019,525,Tdap,0.992,0.971,0.000,0.002,0.002,0.002,0.023,0.000
10146,Valley RE-1,Sterling Middle School,Regular,Completed,School,2018/2019,441,Tdap,0.923,0.893,0.000,0.070,0.009,0.000,0.025,0.002
10150,Charter School Institute,Stone Creek School,Charter,Completed,School,2018/2019,116,Tdap,0.985,0.853,0.060,0.026,0.000,0.000,0.060,0.000
10151,Douglas County RE 1,Stone Mountain Elementary,Regular,Completed,School,2018/2019,93,Tdap,0.917,0.957,0.000,0.000,0.000,0.011,0.022,0.011
10156,Strasburg 31J,Strasburg High School,Regular,Completed,School,2018/2019,326,Tdap,1.000,0.988,0.000,0.000,0.000,0.000,0.012,0.000
10159,Stratton R-4,Stratton Elementary School,Regular,Completed,School,2018/2019,108,Tdap,0.977,0.815,0.046,0.000,0.000,0.046,0.093,0.000
10161,Stratton R-4,Stratton Middle School,Regular,Completed,School,2018/2019,108,Tdap,0.977,0.815,0.046,0.000,0.000,0.046,0.093,0.000
10162,Stratton R-4,Stratton Senior High School,Regular,Completed,School,2018/2019,108,Tdap,0.977,0.815,0.046,0.000,0.000,0.046,0.093,0.000
10164,Denver County 1,Strive Prep - Excel,Charter,Completed,School,2018/2019,284,Tdap,0.891,0.940,0.000,0.056,0.000,0.004,0.000,0.000
10165,Denver County 1,Strive Prep - Federal,Charter,Completed,School,2018/2019,327,Tdap,0.627,0.682,0.000,0.284,0.000,0.034,0.000,0.000
10166,Denver County 1,Strive Prep - Gvr,Charter,Completed,School,2018/2019,364,Tdap,0.725,0.769,0.000,0.220,0.000,0.011,0.000,0.000
10167,Denver County 1,Strive Prep - Kepner,Charter,Completed,School,2018/2019,240,Tdap,0.858,0.938,0.000,0.058,0.000,0.004,0.000,0.000
10168,Denver County 1,Strive Prep - Lake,Charter,Completed,School,2018/2019,317,Tdap,0.666,0.722,0.000,0.256,0.000,0.022,0.000,0.000
10170,Denver County 1,Strive Prep - Smart Academy,Charter,Completed,School,2018/2019,483,Tdap,0.919,0.959,0.000,0.033,0.000,0.008,0.000,0.000
10171,Denver County 1,Strive Prep - Sunnyside,Charter,Completed,School,2018/2019,240,Tdap,0.771,0.808,0.000,0.188,0.000,0.004,0.000,0.000
10172,Denver County 1,Strive Prep - Westwood,Charter,Completed,School,2018/2019,343,Tdap,0.723,0.741,0.000,0.245,0.000,0.015,0.000,0.000
10173,Denver County 1,Strive Prep Montbello,Charter,Completed,School,2018/2019,260,Tdap,0.742,0.788,0.000,0.200,0.000,0.012,0.000,0.000
10174,Denver County 1,Strive Prep- Rise,Charter,Completed,School,2018/2019,382,Tdap,0.895,0.950,0.000,0.037,0.000,0.013,0.000,0.000
10177,Denver County 1,Summit Academy,Alt. Ed,Completed,School,2018/2019,213,Tdap,0.798,0.859,0.000,0.131,0.000,0.009,0.000,0.000
10181,Summit RE-1,Summit High School,Regular,Completed,School,2018/2019,957,Tdap,0.951,0.950,0.000,0.023,0.000,0.011,0.014,0.002
10182,Boulder Valley RE 2,Summit Middle Charter School,Charter,Completed,School,2018/2019,358,Tdap,1.000,0.958,0.014,0.000,0.006,0.000,0.022,0.000
10183,Summit RE-1,Summit Middle School,Regular,Completed,School,2018/2019,793,Tdap,0.972,0.952,0.000,0.024,0.000,0.004,0.020,0.000
10184,Jefferson County R-1,Summit Ridge Middle School,Regular,Completed,School,2018/2019,697,Tdap,0.997,0.964,0.000,0.000,0.001,0.001,0.033,0.000
10185,Douglas County RE 1,Summit View Elementary School,Regular,Completed,School,2018/2019,85,Tdap,0.972,0.976,0.000,0.000,0.000,0.024,0.000,0.000
10190,St Vrain Valley Re 1J,Sunset Middle School,Regular,Completed,School,2018/2019,475,Tdap,0.781,0.798,0.000,0.171,0.000,0.004,0.027,0.000
10193,Alamosa Re-11J,Sunshine Christian School,Regular,Completed,School,2018/2019,,Tdap,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
10196,Pueblo County 70,Swallows Charter Academy,Charter,Completed,School,2018/2019,296,Tdap,1.000,0.946,0.000,0.000,0.000,0.000,0.054,0.000
10200,Swink 33,Swink Elementary School,Regular,Completed,School,2018/2019,29,Tdap,1.000,0.966,0.000,0.000,0.000,0.000,0.034,0.000
10201,Swink 33,Swink Junior-senior High School,Regular,Completed,School,2018/2019,168,Tdap,1.000,0.976,0.000,0.000,0.000,0.000,0.024,0.000
10210,Telluride R-1,Telluride High School,Regular,Completed,School,2018/2019,288,Tdap,0.951,0.844,0.000,0.021,0.000,0.000,0.135,0.000
10211,Telluride R-1,Telluride Intermediate School,Regular,Completed,School,2018/2019,86,Tdap,0.950,0.779,0.000,0.058,0.000,0.000,0.163,0.000
10212,Telluride R-1,Telluride Middle School,Regular,Completed,School,2018/2019,141,Tdap,0.972,0.915,0.000,0.028,0.000,0.000,0.057,0.000
10215,Colorado Springs 11,Tesla Nikola Educational Opportunity School,Alt. Ed,Completed,School,2018/2019,182,Tdap,0.874,0.879,0.000,0.038,0.000,0.044,0.038,0.000
10217,Colorado Springs 11,The Bijou School,Alt. Ed,Completed,School,2018/2019,131,Tdap,0.901,0.878,0.000,0.015,0.000,0.046,0.053,0.008
10219,Cheyenne Mountain 12,The Colorado Springs School,Regular,Completed,School,2018/2019,183,Tdap,1.000,0.973,0.000,0.000,0.000,0.000,0.027,0.000
10220,Pueblo County 70,The Connect Charter School,Charter,Completed,School,2018/2019,275,Tdap,1.000,0.989,0.000,0.000,0.000,0.000,0.000,0.011
10222,Denver County 1,The Denver Waldorf School,Regular,Completed,School,2018/2019,143,Tdap,1.000,0.741,0.000,0.000,0.007,0.000,0.252,0.000
10223,Adams 12 Five Star Schools,The International School At Thornton Middle,Regular,Completed,School,2018/2019,953,Tdap,0.979,0.971,0.000,0.015,0.000,0.000,0.014,0.001
10228,Charter School Institute,The Pinnacle Charter School High,Charter,Completed,School,2018/2019,533,Tdap,0.983,0.979,0.000,0.011,0.000,0.000,0.008,0.002
10229,Charter School Institute,The Pinnacle Charter School Middle,Charter,Completed,School,2018/2019,520,Tdap,0.875,0.883,0.000,0.110,0.000,0.000,0.008,0.000
10232,Cheyenne Mountain 12,The Vanguard School K-12,Charter,Completed,School,2018/2019,590,Tdap,0.911,0.871,0.000,0.000,0.000,0.098,0.027,0.003
10234,Denver County 1,Thomas Jefferson High School,Regular,Completed,School,2018/2019,1136,Tdap,0.883,0.947,0.000,0.027,0.002,0.024,0.000,0.000
10235,Charter School Institute,Thomas Maclaren School,Charter,Completed,School,2018/2019,503,Tdap,1.000,0.903,0.002,0.000,0.004,0.000,0.082,0.010
10236,Thompson R2-J,Thompson Valley High School,Regular,Completed,School,2018/2019,1074,Tdap,0.988,0.953,0.000,0.004,0.001,0.003,0.040,0.000
10241,Adams 12 Five Star Schools,Thornton High School,Regular,Completed,School,2018/2019,1682,Tdap,0.970,0.977,0.000,0.014,0.001,0.001,0.007,0.001
