Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
10331,Rocky Ford R-2,Washington Primary School,Regular,Not Completed,Kindergarten,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10336,Jefferson County R-1,Weber Elementary School,Regular,Completed,Kindergarten,2018/2019,52,DTaP,0.942,0.981,0.000,0.000,0.000,0.000,0.019,0.000
10337,Widefield 3,Webster Elementary School,Regular,Completed,Kindergarten,2018/2019,82,DTaP,0.634,0.732,0.000,0.183,0.000,0.061,0.024,0.000
10338,Fountain 8,Weikel Elementary School,Regular,Completed,Kindergarten,2018/2019,116,DTaP,0.690,0.759,0.000,0.155,0.000,0.086,0.000,0.000
10339,Mapleton 1,Welby Communityi School,Magnet,Completed,Kindergarten,2018/2019,59,DTaP,0.983,0.949,0.017,0.017,0.017,0.000,0.000,0.000
10340,Jefferson County R-1,Welchester Elementary School,Regular,Completed,Kindergarten,2018/2019,39,DTaP,1.000,0.949,0.000,0.000,0.000,0.000,0.051,0.000
10346,Poudre R-1,Werner Elementary School,Regular,Completed,Kindergarten,2018/2019,71,DTaP,1.000,0.972,0.000,0.000,0.000,0.000,0.028,0.000
10349,Colorado Springs 11,West Elementary School,Regular,Completed,Kindergarten,2018/2019,33,DTaP,0.606,0.636,0.030,0.333,0.000,0.000,0.000,0.000
10350,West Grand 1-JT,West Grand K-12 Schools,Regular,Completed,Kindergarten,2018/2019,25,DTaP,0.920,0.920,0.000,0.000,0.000,0.080,0.000,0.000
10351,Jefferson County R-1,West Jefferson Elementary School,Regular,Completed,Kindergarten,2018/2019,38,DTaP,1.000,0.974,0.000,0.000,0.026,0.000,0.000,0.000
10357,Greeley 6,West Ridge Academy,Charter,Completed,Kindergarten,2018/2019,54,DTaP,1.000,0.944,0.000,0.000,0.000,0.000,0.056,0.000
10358,School District 27J,West Ridge Elementary,Regular,Completed,Kindergarten,2018/2019,110,DTaP,0.973,0.918,0.009,0.018,0.000,0.000,0.045,0.009
10359,Jefferson County R-1,West Woods Elementary School,Regular,Completed,Kindergarten,2018/2019,91,DTaP,0.967,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10361,Denver County 1,Westerly Creek Elementary,Regular,Completed,Kindergarten,2018/2019,112,DTaP,0.875,0.938,0.000,0.018,0.000,0.045,0.000,0.000
10362,Adams 12 Five Star Schools,Westgate Charter,Charter,Completed,Kindergarten,2018/2019,42,DTaP,1.000,0.952,0.000,0.000,0.000,0.000,0.048,0.000
10363,Jefferson County R-1,Westgate Elementary School,Regular,Completed,Kindergarten,2018/2019,61,DTaP,0.902,0.902,0.000,0.033,0.000,0.033,0.033,0.000
10365,Westminster Public Schools,Westminster Academy For International Studies,Magnet,Completed,Kindergarten,2018/2019,34,DTaP,0.882,0.912,0.000,0.088,0.000,0.000,0.000,0.000
10367,Lake County R-1,Westpark Elementary School,Regular,Completed,Kindergarten,2018/2019,77,DTaP,0.857,0.857,0.000,0.130,0.000,0.000,0.013,0.000
10368,Jefferson County R-1,Westridge Elementary School,Regular,Completed,Kindergarten,2018/2019,58,DTaP,0.983,0.966,0.000,0.000,0.000,0.000,0.034,0.000
10369,Adams 12 Five Star Schools,Westview Elementary School,Regular,Completed,Kindergarten,2018/2019,69,DTaP,1.000,0.957,0.000,0.000,0.000,0.000,0.043,0.000
10370,Fort Morgan RE-3,Lighthouse Sda Christian School,Regular,Completed,Kindergarten,2018/2019,,DTaP,1.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000
10373,Fountain 8,Abrams Elementary School,Regular,Completed,Kindergarten,2018/2019,118,DTaP,0.864,0.898,0.000,0.051,0.000,0.025,0.025,0.000
10374,Denver County 1,Academia Ana Marie Sandoval,Regular,Completed,Kindergarten,2018/2019,59,DTaP,0.780,0.915,0.000,0.017,0.000,0.068,0.000,0.000
10375,Denver County 1,Academy 360,Charter,Completed,Kindergarten,2018/2019,38,DTaP,0.868,0.947,0.000,0.053,0.000,0.000,0.000,0.000
10376,Academy 20,Academy Calvert K-8 Online,Regular,Completed,Kindergarten,2018/2019,,DTaP,0.250,0.250,0.000,0.000,0.000,0.750,0.000,0.000
10377,Douglas County RE 1,Academy Charter School,Charter,Completed,Kindergarten,2018/2019,61,DTaP,0.770,0.951,0.000,0.000,0.000,0.000,0.049,0.000
10378,Academy 20,Academy Endeavour Elementary School,Regular,Completed,Kindergarten,2018/2019,53,DTaP,0.849,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10381,Academy 20,Academy International Elementary School,Regular,Completed,Kindergarten,2018/2019,78,DTaP,0.756,0.885,0.000,0.051,0.000,0.051,0.013,0.000
10382,Charter School Institute,Academy Of Charter Schools,Charter,Completed,Kindergarten,2018/2019,130,DTaP,1.000,0.992,0.000,0.000,0.000,0.000,0.008,0.000
10388,Mapleton 1,Achieve Academy,Magnet,Completed,Kindergarten,2018/2019,36,DTaP,0.944,0.972,0.000,0.028,0.000,0.000,0.000,0.000
10389,Douglas County RE 1,Acres Green Elementary School,Regular,Completed,Kindergarten,2018/2019,92,DTaP,0.728,0.924,0.000,0.065,0.000,0.000,0.011,0.000
10392,Colorado Springs 11,Adams Elementary,Regular,Completed,Kindergarten,2018/2019,78,DTaP,0.897,0.910,0.013,0.038,0.000,0.026,0.000,0.013
10393,Jefferson County R-1,Adams Elementary School,Regular,Completed,Kindergarten,2018/2019,49,DTaP,0.939,0.959,0.000,0.000,0.000,0.000,0.041,0.000
10395,Mapleton 1,Adventure Elementary,Magnet,Completed,Kindergarten,2018/2019,48,DTaP,0.958,0.958,0.000,0.021,0.000,0.000,0.021,0.000
