Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
9933,Poudre R-1,Riffenburgh Elementary School,Regular,Completed,School,2018/2019,565,Varicella,1.000,0.952,0.000,0.000,0.002,0.000,0.046,0.000
9935,Garfield RE-2,Rifle Middle School,Regular,Completed,School,2018/2019,644,Varicella,0.950,0.935,0.020,0.000,0.000,0.030,0.016,0.000
9936,Mesa County Valley 51,Rim Rock Elementary School,Regular,Completed,School,2018/2019,620,Varicella,0.903,0.908,0.000,0.061,0.000,0.011,0.019,0.000
9937,Denver County 1,Riseup Community School,Charter,Completed,School,2018/2019,126,Varicella,0.841,0.897,0.000,0.063,0.000,0.040,0.000,0.000
9938,Pueblo City 60,Risley International Academy Of Innovation,Regular,Completed,School,2018/2019,327,Varicella,0.749,0.957,0.000,0.009,0.000,0.024,0.009,0.000
9939,Adams 12 Five Star Schools,Riverdale Elementary School,Regular,Completed,School,2018/2019,381,Varicella,0.976,0.969,0.000,0.016,0.000,0.003,0.010,0.003
9940,Garfield RE-2,Riverside School,Regular,Completed,School,2018/2019,472,Varicella,0.996,0.943,0.000,0.000,0.000,0.000,0.057,0.000
9942,Durango 9-R,Riverview Elementary School,Regular,Completed,School,2018/2019,440,Varicella,0.991,0.907,0.000,0.000,0.000,0.000,0.091,0.002
9943,Roaring Fork RE-1,Roaring Fork High School,Regular,Completed,School,2018/2019,386,Varicella,0.902,0.868,0.003,0.065,0.036,0.000,0.028,0.000
9944,Douglas County RE 1,Rock Canyon High School,Regular,Completed,School,2018/2019,2438,Varicella,0.981,0.954,0.019,0.005,0.002,0.001,0.018,0.001
9945,Douglas County RE 1,Rock Ridge Elementary School,Regular,Completed,School,2018/2019,539,Varicella,0.970,0.954,0.000,0.004,0.002,0.002,0.032,0.007
9947,Academy 20,Rockrimmon Elementary School,Regular,Completed,School,2018/2019,331,Varicella,0.810,0.834,0.000,0.079,0.012,0.039,0.030,0.006
9948,Rocky Ford R-2,Rocky Ford Junior/senior High School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9949,Douglas County RE 1,Rocky Heights Middle School,Regular,Completed,School,2018/2019,1463,Varicella,0.906,0.966,0.009,0.001,0.001,0.001,0.020,0.001
9950,Jefferson County R-1,Rocky Mountain Academy Of Evergreen,Charter,Completed,School,2018/2019,282,Varicella,0.979,0.883,0.000,0.000,0.011,0.000,0.096,0.011
9951,St Vrain Valley Re 1J,Rocky Mountain Christian Academy,Regular,Completed,School,2018/2019,130,Varicella,1.000,0.869,0.038,0.000,0.000,0.000,0.092,0.000
9952,Falcon 49,Rocky Mountain Classical Academy,Charter,Completed,School,2018/2019,1162,Varicella,0.690,0.873,0.000,0.044,0.001,0.033,0.046,0.003
9953,Jefferson County R-1,Rocky Mountain Deaf School,Charter,Completed,School,2018/2019,58,Varicella,0.845,0.914,0.000,0.000,0.000,0.069,0.017,0.000
9955,Mesa County Valley 51,Rocky Mountain Elementary School,Regular,Completed,School,2018/2019,428,Varicella,0.935,0.942,0.000,0.026,0.000,0.012,0.021,0.000
9956,Adams 12 Five Star Schools,Rocky Mountain Elementary School,Regular,Completed,School,2018/2019,436,Varicella,0.972,0.952,0.014,0.005,0.005,0.014,0.011,0.000
9957,St Vrain Valley Re 1J,Rocky Mountain Elementary School,Regular,Completed,School,2018/2019,337,Varicella,0.816,0.849,0.000,0.104,0.000,0.033,0.009,0.006
9958,Poudre R-1,Rocky Mountain High School,Regular,Completed,School,2018/2019,2171,Varicella,0.999,0.955,0.000,0.001,0.002,0.000,0.041,0.002
9959,Cherry Creek 5,Peace With Christ Christian School,Regular,Completed,School,2018/2019,142,Varicella,0.979,0.880,0.056,0.000,0.000,0.021,0.042,0.000
9960,Denver County 1,Rocky Mountain Prep - Creekside,Charter,Completed,School,2018/2019,526,Varicella,0.850,0.890,0.000,0.057,0.000,0.053,0.000,0.000
9961,Adams-Arapahoe 28J,Rocky Mountain Prep - Fletcher,Charter,Completed,School,2018/2019,296,Varicella,0.872,0.919,0.000,0.054,0.000,0.024,0.003,0.000
9962,Denver County 1,Rocky Mountain Prep - Southwest,Charter,Completed,School,2018/2019,387,Varicella,0.876,0.899,0.000,0.062,0.000,0.036,0.000,0.003
9963,Expeditionary Boces,Rocky Mountain School Of Expeditionary Learning,Regular,Completed,School,2018/2019,375,Varicella,0.904,0.907,0.000,0.040,0.003,0.005,0.040,0.005
9964,Adams 12 Five Star Schools,Rocky Top Middle School,Regular,Completed,School,2018/2019,1168,Varicella,0.998,0.979,0.001,0.000,0.001,0.000,0.019,0.000
9965,Colorado Springs 11,Rogers Elementary School,Regular,Completed,School,2018/2019,356,Varicella,0.972,0.938,0.003,0.020,0.000,0.000,0.039,0.000
9966,Cherry Creek 5,Rolling Hills Elementary School,Regular,Completed,School,2018/2019,572,Varicella,0.925,0.970,0.000,0.010,0.000,0.005,0.014,0.000
9967,Pueblo City 60,Roncalli Stem Academy,Regular,Completed,School,2018/2019,426,Varicella,0.742,0.960,0.000,0.005,0.002,0.016,0.016,0.000
9968,Jefferson County R-1,Rooney Ranch Elementary School,Regular,Completed,School,2018/2019,529,Varicella,0.987,0.949,0.000,0.000,0.000,0.000,0.051,0.000
9969,Colorado Springs 11,Roosevelt Charter Academy,Charter,Completed,School,2018/2019,637,Varicella,0.821,0.885,0.000,0.082,0.000,0.017,0.016,0.000
9970,Johnstown-milliken RE-5J,Roosevelt High School Weld County Re-5j,Regular,Completed,School,2018/2019,1073,Varicella,1.000,0.986,0.000,0.000,0.005,0.000,0.005,0.005
9971,Denver County 1,Roots Elementary,Charter,Completed,School,2018/2019,168,Varicella,0.875,0.893,0.000,0.065,0.000,0.030,0.012,0.000
9972,Adams County 14,Rose Hill Elementary School,Regular,Completed,School,2018/2019,339,Varicella,1.000,0.988,0.012,0.000,0.000,0.000,0.000,0.000
9973,Charter School Institute,Ross Montessori School,Charter,Completed,School,2018/2019,290,Varicella,0.966,0.934,0.000,0.028,0.000,0.000,0.038,0.000
9974,Douglas County RE 1,Roxborough Elementary School,Regular,Completed,School,2018/2019,326,Varicella,0.911,0.874,0.000,0.071,0.006,0.006,0.043,0.000
9975,Douglas County RE 1,Roxborough Intermediate,Regular,Completed,School,2018/2019,461,Varicella,0.939,0.944,0.004,0.017,0.000,0.007,0.026,0.002
9976,Colorado Springs 11,Rudy Elementary School,Regular,Completed,School,2018/2019,310,Varicella,0.974,0.981,0.000,0.013,0.000,0.000,0.006,0.000
9977,Elizabeth C-1,Running Creek Elementary School,Regular,Completed,School,2018/2019,311,Varicella,0.929,0.932,0.000,0.051,0.000,0.003,0.013,0.000
9978,Littleton 6,Runyon Elementary School,Regular,Completed,School,2018/2019,484,Varicella,0.921,0.959,0.000,0.041,0.000,0.000,0.000,0.000
9979,Colorado Springs 11,Russell Middle School,Regular,Completed,School,2018/2019,614,Varicella,0.984,0.961,0.002,0.005,0.003,0.000,0.029,0.000
9980,Jefferson County R-1,Ryan Elementary,Regular,Completed,School,2018/2019,382,Varicella,0.974,0.940,0.000,0.008,0.000,0.000,0.052,0.000
9981,Boulder Valley RE 2,Ryan Elementary School,Regular,Completed,School,2018/2019,465,Varicella,0.927,0.892,0.000,0.047,0.002,0.000,0.058,0.000
9982,Pueblo County 70,Rye Elementary School,Regular,Completed,School,2018/2019,326,Varicella,0.991,0.936,0.018,0.000,0.000,0.009,0.021,0.015
9983,Pueblo County 70,Rye High School,Regular,Completed,School,2018/2019,214,Varicella,0.995,0.958,0.000,0.000,0.005,0.005,0.033,0.000
9984,Colorado Springs 11,Sabin Middle School,Regular,Completed,School,2018/2019,766,Varicella,0.943,0.954,0.000,0.007,0.001,0.010,0.026,0.001
9985,Denver County 1,Sabin World School,Regular,Completed,School,2018/2019,640,Varicella,0.889,0.925,0.000,0.063,0.000,0.013,0.000,0.000
9986,Adams-Arapahoe 28J,Sable Elementary School,Regular,Completed,School,2018/2019,420,Varicella,0.936,0.955,0.000,0.038,0.002,0.005,0.000,0.000
9988,Douglas County RE 1,Saddle Ranch Elementary School,Regular,Completed,School,2018/2019,466,Varicella,0.916,0.897,0.009,0.062,0.002,0.002,0.028,0.000
9989,Douglas County RE 1,Sage Canyon Elementary,Regular,Completed,School,2018/2019,797,Varicella,0.876,0.896,0.006,0.055,0.001,0.004,0.031,0.006
9990,Cherry Creek 5,Sagebrush Elementary School,Regular,Completed,School,2018/2019,396,Varicella,0.843,0.914,0.000,0.045,0.003,0.025,0.010,0.003
9991,Douglas County RE 1,Sagewood Middle School,Regular,Completed,School,2018/2019,1015,Varicella,0.913,0.965,0.006,0.001,0.004,0.001,0.022,0.002
9993,Poudre R-1,Saint Joseph School,Regular,Completed,School,2018/2019,185,Varicella,0.989,0.908,0.065,0.000,0.000,0.011,0.016,0.000
9994,Greeley 6,Salida Del Sol Academy,Charter,Completed,School,2018/2019,698,Varicella,0.961,0.960,0.003,0.020,0.000,0.014,0.003,0.000
9997,Charter School Institute,Salida Montessori Charter School,Charter,Completed,School,2018/2019,87,Varicella,0.989,0.713,0.000,0.000,0.000,0.000,0.287,0.000
9998,Denver County 1,Samuels Elementary School,Regular,Completed,School,2018/2019,444,Varicella,0.840,0.881,0.000,0.077,0.000,0.034,0.009,0.000
9999,St Vrain Valley Re 1J,Sanborn Elementary School,Regular,Completed,School,2018/2019,359,Varicella,0.919,0.930,0.000,0.036,0.000,0.003,0.028,0.003
10000,Harrison 2,Sand Creek Elementary School,Regular,Completed,School,2018/2019,475,Varicella,0.983,0.964,0.002,0.019,0.000,0.000,0.015,0.000
10001,Douglas County RE 1,Sand Creek Elementary School,Regular,Completed,School,2018/2019,427,Varicella,0.951,0.939,0.005,0.005,0.000,0.005,0.037,0.009
10002,Falcon 49,Sand Creek High School,Regular,Completed,School,2018/2019,1187,Varicella,0.914,0.972,0.000,0.022,0.000,0.000,0.006,0.000
10003,Littleton 6,Sandburg Elementary School,Regular,Completed,School,2018/2019,469,Varicella,0.972,0.968,0.000,0.013,0.004,0.000,0.013,0.002
10005,Sanford 6J,Sanford Elementary School,Regular,Completed,School,2018/2019,162,Varicella,0.994,0.926,0.031,0.006,0.000,0.000,0.037,0.000
10006,Sanford 6J,Sanford Junior/senior High School,Regular,Completed,School,2018/2019,164,Varicella,0.994,0.951,0.024,0.006,0.006,0.000,0.012,0.000
10007,Sangre De Cristo RE-22J,Sangre De Cristo K-12 Schools,Regular,Completed,School,2018/2019,280,Varicella,0.957,0.957,0.004,0.000,0.000,0.014,0.025,0.000
10008,Thompson R2-J,Sarah Milner Elementary School,Regular,Completed,School,2018/2019,284,Varicella,0.993,0.951,0.004,0.004,0.000,0.000,0.039,0.004
10009,Sargent RE-33J,Sargent K-12 Schools,Regular,Completed,School,2018/2019,354,Varicella,0.944,0.938,0.000,0.014,0.000,0.006,0.042,0.000
10012,Mesa County Valley 51,Scenic Elementary School,Regular,Completed,School,2018/2019,257,Varicella,0.996,0.914,0.000,0.000,0.000,0.004,0.082,0.000
10013,Denver County 1,Schmitt Elementary School,Regular,Completed,School,2018/2019,265,Varicella,0.842,0.894,0.000,0.091,0.000,0.015,0.000,0.000
10015,Greeley 6,Scott Elementary School,Regular,Completed,School,2018/2019,571,Varicella,0.984,0.968,0.002,0.009,0.000,0.002,0.014,0.005
10016,Colorado Springs 11,Scott Elementary School,Regular,Completed,School,2018/2019,570,Varicella,0.902,0.925,0.000,0.053,0.000,0.016,0.007,0.000
10017,School District 27J,Second Creek Elementary School,Regular,Completed,School,2018/2019,601,Varicella,1.000,0.977,0.000,0.000,0.002,0.000,0.018,0.003
10018,Jefferson County R-1,Secrest Elementary School,Regular,Completed,School,2018/2019,244,Varicella,0.918,0.943,0.004,0.033,0.000,0.008,0.012,0.000
10019,Douglas County RE 1,Sedalia Elementary School,Regular,Completed,School,2018/2019,279,Varicella,0.785,0.867,0.000,0.068,0.000,0.007,0.054,0.004
10020,Jefferson County R-1,Semper Elementary School,Regular,Completed,School,2018/2019,301,Varicella,0.947,0.937,0.000,0.033,0.000,0.003,0.017,0.010
10022,Dolores County RE No.2,Seventh Street Elementary School,Regular,Completed,School,2018/2019,109,Varicella,1.000,0.927,0.046,0.000,0.000,0.000,0.028,0.000
10023,Windsor RE-4,Severance Middle School,Regular,Completed,School,2018/2019,621,Varicella,1.000,0.955,0.000,0.000,0.000,0.000,0.040,0.005
10024,Adams 12 Five Star Schools,Shadow Ridge Middle School,Regular,Completed,School,2018/2019,875,Varicella,0.970,0.974,0.000,0.001,0.001,0.002,0.021,0.001
10025,Jefferson County R-1,Shaffer Elementary School,Regular,Completed,School,2018/2019,486,Varicella,0.981,0.951,0.000,0.006,0.002,0.002,0.037,0.002
10026,Westminster Public Schools,Shaw Heights Middle School,Regular,Completed,School,2018/2019,563,Varicella,0.833,0.977,0.000,0.020,0.000,0.000,0.004,0.000
10027,Greeley 6,Shawsheen Elementary School,Regular,Completed,School,2018/2019,358,Varicella,1.000,0.986,0.003,0.000,0.000,0.000,0.011,0.000
10028,Mesa County Valley 51,Shelledy Elementary School,Regular,Completed,School,2018/2019,394,Varicella,0.967,0.944,0.000,0.010,0.000,0.003,0.043,0.000
10029,Jefferson County R-1,Shelton Elementary School,Regular,Completed,School,2018/2019,474,Varicella,0.892,0.914,0.000,0.046,0.000,0.030,0.006,0.004
10030,Poudre R-1,Shepardson Elementary School,Regular,Completed,School,2018/2019,400,Varicella,1.000,0.925,0.000,0.000,0.003,0.000,0.068,0.005
10031,Cherry Creek 5,Denver Jewish Day School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10033,Jefferson County R-1,Sheridan Green Elementary,Regular,Completed,School,2018/2019,303,Varicella,0.970,0.957,0.000,0.000,0.010,0.010,0.020,0.003
10034,Sheridan 2,Sheridan High School,Regular,Completed,School,2018/2019,351,Varicella,0.972,0.934,0.006,0.014,0.006,0.014,0.023,0.003
10036,Westminster Public Schools,Sherrelwood Elementary School,Regular,Completed,School,2018/2019,259,Varicella,1.000,0.988,0.000,0.000,0.000,0.000,0.012,0.000
10038,Adams-Arapahoe 28J,Side Creek Elementary School,Regular,Completed,School,2018/2019,438,Varicella,0.975,0.986,0.002,0.005,0.000,0.007,0.000,0.000
10039,Jefferson County R-1,Sierra Elementary School,Regular,Completed,School,2018/2019,463,Varicella,0.996,0.952,0.000,0.000,0.000,0.000,0.048,0.000
10040,Sierra Grande R-30,Sierra Grande K-12 School,Regular,Completed,School,2018/2019,269,Varicella,0.848,0.926,0.000,0.067,0.000,0.000,0.004,0.004
10041,Harrison 2,Sierra High School,Regular,Completed,School,2018/2019,751,Varicella,0.911,0.977,0.000,0.001,0.007,0.000,0.011,0.004
10042,Douglas County RE 1,Sierra Middle School,Regular,Completed,School,2018/2019,929,Varicella,0.981,0.961,0.004,0.004,0.000,0.001,0.026,0.003
10043,Pueblo County 70,Sierra Vista Elementary School,Regular,Completed,School,2018/2019,423,Varicella,1.000,0.974,0.000,0.000,0.000,0.000,0.026,0.000
10044,Adams 12 Five Star Schools,Silver Creek Elementary,Regular,Completed,School,2018/2019,609,Varicella,1.000,0.966,0.000,0.000,0.005,0.000,0.030,0.000
10045,St Vrain Valley Re 1J,Silver Creek High School,Regular,Completed,School,2018/2019,1395,Varicella,0.929,0.930,0.000,0.016,0.001,0.011,0.041,0.002
10046,Adams 12 Five Star Schools,Silver Hills Middle School,Regular,Completed,School,2018/2019,1103,Varicella,0.959,0.978,0.001,0.004,0.001,0.001,0.015,0.000
10047,Summit RE-1,Silverthorne Elementary School,Regular,Completed,School,2018/2019,259,Varicella,0.996,0.927,0.019,0.004,0.000,0.000,0.050,0.000
10048,Silverton 1,Silverton School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10051,Big Sandy 100J,Simla Elementary School,Regular,Completed,School,2018/2019,133,Varicella,0.970,0.887,0.000,0.023,0.000,0.000,0.090,0.000
10052,Big Sandy 100J,Simla High School,Regular,Completed,School,2018/2019,89,Varicella,0.966,0.854,0.000,0.022,0.000,0.000,0.124,0.000
10053,Big Sandy 100J,Simla Junior High School,Regular,Completed,School,2018/2019,70,Varicella,0.929,0.886,0.000,0.014,0.000,0.000,0.100,0.000
10054,Elizabeth C-1,Singing Hills Elementary School,Regular,Completed,School,2018/2019,369,Varicella,0.946,0.935,0.000,0.035,0.000,0.011,0.016,0.003
10055,Adams-Arapahoe 28J,Sixth Avenue Elementary School,Regular,Completed,School,2018/2019,396,Varicella,0.896,0.924,0.000,0.063,0.000,0.010,0.003,0.000
10056,Denver County 1,Skinner Middle School,Regular,Completed,School,2018/2019,630,Varicella,0.895,0.979,0.000,0.013,0.000,0.002,0.002,0.005
10057,Center 26 JT,Skoglund Middle School,Regular,Completed,School,2018/2019,141,Varicella,1.000,0.950,0.007,0.000,0.028,0.000,0.014,0.000
10058,Pueblo County 70,Sky View Middle School,Regular,Completed,School,2018/2019,617,Varicella,1.000,0.974,0.000,0.000,0.000,0.000,0.026,0.000
10059,Cherry Creek 5,Sky Vista Middle School,Regular,Completed,School,2018/2019,856,Varicella,0.881,0.974,0.000,0.014,0.000,0.006,0.006,0.000
10060,St Vrain Valley Re 1J,Skyline High School,Regular,Completed,School,2018/2019,1457,Varicella,0.908,0.953,0.000,0.026,0.003,0.004,0.012,0.002
10061,Westminster Public Schools,Skyline Vista Elementary School,Regular,Completed,School,2018/2019,344,Varicella,0.933,0.930,0.000,0.049,0.000,0.000,0.017,0.003
10062,Douglas County RE 1,Skyview Academy,Charter,Completed,School,2018/2019,1384,Varicella,0.926,0.926,0.007,0.014,0.003,0.006,0.040,0.004
10063,Windsor RE-4,Skyview Elementary School,Regular,Completed,School,2018/2019,365,Varicella,1.000,0.932,0.000,0.000,0.014,0.000,0.055,0.000
10064,Adams 12 Five Star Schools,Skyview Elementary School,Regular,Completed,School,2018/2019,475,Varicella,0.992,0.958,0.000,0.004,0.002,0.002,0.034,0.000
10065,Falcon 49,Skyview Middle School,Regular,Completed,School,2018/2019,1051,Varicella,0.961,0.961,0.000,0.005,0.008,0.003,0.022,0.002
10066,Cheyenne Mountain 12,Skyway Park Elementary School,Regular,Completed,School,2018/2019,317,Varicella,0.968,0.943,0.000,0.000,0.000,0.000,0.057,0.000
10067,Jefferson County R-1,Slater Elementary School,Regular,Completed,School,2018/2019,301,Varicella,0.934,0.934,0.000,0.017,0.007,0.007,0.033,0.003
10068,Denver County 1,Slavens K-8 School,Regular,Completed,School,2018/2019,751,Varicella,0.973,0.969,0.000,0.003,0.000,0.004,0.024,0.000
10069,Denver County 1,Smith Elementary,Regular,Completed,School,2018/2019,298,Varicella,0.829,0.862,0.000,0.067,0.000,0.070,0.000,0.000
10070,Cherry Creek 5,Smoky Hill High School,Regular,Completed,School,2018/2019,2040,Varicella,0.879,0.948,0.000,0.030,0.001,0.006,0.014,0.001
10071,Summit RE-1,Snowy Peaks High School,Regular,Completed,School,2018/2019,79,Varicella,0.899,0.886,0.000,0.013,0.013,0.063,0.025,0.000
10073,Denver County 1,Soar At Green Valley Ranch,Charter,Completed,School,2018/2019,436,Varicella,0.849,0.885,0.000,0.083,0.002,0.030,0.000,0.000
10074,Harrison 2,Soaring Eagles Elementary School,Regular,Completed,School,2018/2019,553,Varicella,0.939,0.982,0.000,0.007,0.000,0.000,0.011,0.000
10075,Douglas County RE 1,Soaring Hawk Elementary School,Regular,Completed,School,2018/2019,601,Varicella,0.862,0.905,0.002,0.042,0.002,0.008,0.040,0.002
10076,Jefferson County R-1,Sobesky Academy,Alt. Ed,Completed,School,2018/2019,115,Varicella,0.843,0.948,0.000,0.035,0.000,0.009,0.009,0.000
10077,Steamboat Springs RE-2,Soda Creek Elementary School,Regular,Completed,School,2018/2019,558,Varicella,1.000,0.944,0.000,0.000,0.000,0.000,0.056,0.000
10078,Roaring Fork RE-1,Sopris Elementary School,Regular,Completed,School,2018/2019,363,Varicella,0.989,0.920,0.000,0.011,0.006,0.000,0.063,0.000
10079,South Routt RE 3,Soroco High School,Regular,Completed,School,2018/2019,115,Varicella,1.000,0.974,0.017,0.000,0.000,0.000,0.009,0.000
10080,South Routt RE 3,Soroco Middle School,Regular,Completed,School,2018/2019,68,Varicella,1.000,0.941,0.029,0.000,0.000,0.000,0.029,0.000
10081,School District 27J,South Elementary School,Regular,Completed,School,2018/2019,455,Varicella,1.000,0.971,0.000,0.000,0.004,0.000,0.020,0.004
10082,Denver County 1,South High School,Regular,Completed,School,2018/2019,1567,Varicella,0.788,0.902,0.000,0.052,0.001,0.045,0.000,0.000
10083,Pueblo City 60,South High School,Regular,Completed,School,2018/2019,1049,Varicella,0.936,0.975,0.000,0.014,0.001,0.008,0.001,0.001
10084,Jefferson County R-1,South Lakewood Elementary School,Regular,Completed,School,2018/2019,482,Varicella,0.944,0.975,0.000,0.012,0.000,0.004,0.008,0.000
10085,Pueblo County 70,South Mesa Elementary School,Regular,Completed,School,2018/2019,401,Varicella,1.000,0.960,0.000,0.000,0.002,0.000,0.027,0.010
10086,Adams-Arapahoe 28J,South Middle School,Regular,Completed,School,2018/2019,777,Varicella,0.839,0.973,0.001,0.017,0.000,0.008,0.001,0.000
10087,Pueblo City 60,South Park Elementary School,Regular,Completed,School,2018/2019,304,Varicella,0.941,0.961,0.000,0.013,0.000,0.000,0.016,0.010
10088,Park County RE-2,South Park High School,Regular,Completed,School,2018/2019,135,Varicella,1.000,0.919,0.000,0.000,0.000,0.000,0.081,0.000
10089,Park County RE-2,South Park Middle School,Regular,Completed,School,2018/2019,124,Varicella,1.000,0.944,0.000,0.000,0.000,0.000,0.056,0.000
10090,Douglas County RE 1,South Ridge Elementary An Ib World School,Regular,Completed,School,2018/2019,595,Varicella,0.897,0.936,0.000,0.010,0.002,0.005,0.042,0.005
10091,South Routt RE 3,South Routt Elementary School,Regular,Completed,School,2018/2019,134,Varicella,1.000,0.910,0.030,0.000,0.000,0.000,0.060,0.000
10092,Weld County RE-1,South Valley Middle School,Regular,Completed,School,2018/2019,204,Varicella,1.000,0.985,0.010,0.000,0.005,0.000,0.000,0.000
10094,School District 27J,Southeast Elementary School,Regular,Completed,School,2018/2019,436,Varicella,0.998,0.966,0.000,0.002,0.002,0.000,0.030,0.000
10095,Boulder Valley RE 2,Southern Hills Middle School,Regular,Completed,School,2018/2019,541,Varicella,0.887,0.932,0.000,0.018,0.002,0.009,0.039,0.000
10097,Denver County 1,Southmoor Elementary School,Regular,Completed,School,2018/2019,429,Varicella,0.848,0.881,0.000,0.065,0.000,0.054,0.000,0.000
10100,Denver County 1,Southwest Early College,Charter,Completed,School,2018/2019,67,Varicella,0.910,0.940,0.000,0.015,0.015,0.030,0.000,0.000
10101,Montezuma-Cortez RE-1,Southwest Open Charter School,Charter,Completed,School,2018/2019,134,Varicella,0.858,0.896,0.000,0.052,0.000,0.045,0.007,0.000
10102,Springfield RE-4,Springfield Elementary School,Regular,Completed,School,2018/2019,167,Varicella,1.000,0.982,0.000,0.000,0.000,0.000,0.018,0.000
10103,Springfield RE-4,Springfield Junior/senior High School,Regular,Completed,School,2018/2019,95,Varicella,1.000,0.979,0.000,0.000,0.000,0.000,0.021,0.000
10106,Colorado Springs 11,Springs Community Night School,Regular,Completed,School,2018/2019,42,Varicella,0.857,0.810,0.000,0.119,0.000,0.000,0.071,0.000
10107,Falcon 49,Springs Ranch Elementary School,Regular,Completed,School,2018/2019,548,Varicella,0.885,0.850,0.000,0.113,0.004,0.002,0.026,0.005
10108,Falcon 49,Springs Studio For Academic Excellence,Regular,Completed,School,2018/2019,410,Varicella,0.863,0.888,0.000,0.056,0.002,0.002,0.051,0.000
10109,Widefield 3,Sproul Junior High School,Regular,Completed,School,2018/2019,550,Varicella,0.569,0.951,0.000,0.025,0.000,0.022,0.002,0.000
10110,Denver County 1,St Catherine Of Siena School,Regular,Completed,School,2018/2019,140,Varicella,0.929,0.936,0.000,0.029,0.000,0.007,0.029,0.000
10113,Thompson R2-J,St John The Evangelist Catholic School,Regular,Completed,School,2018/2019,168,Varicella,1.000,0.940,0.006,0.000,0.000,0.000,0.018,0.036
10115,Littleton 6,St Mary Catholic School,Regular,Completed,School,2018/2019,412,Varicella,1.000,0.942,0.005,0.000,0.017,0.000,0.032,0.005
10116,Colorado Springs 11,St Mary's High School,Regular,Completed,School,2018/2019,260,Varicella,1.000,0.935,0.000,0.000,0.012,0.000,0.054,0.000
10117,Denver County 1,St Rose Of Lima Catholic Acad,Regular,Completed,School,2018/2019,224,Varicella,1.000,0.973,0.000,0.000,0.000,0.000,0.000,0.027
10118,Denver County 1,St Vincent De Paul School,Regular,Completed,School,2018/2019,359,Varicella,1.000,0.942,0.003,0.008,0.003,0.000,0.039,0.006
10120,Pueblo City 60,St. John Neumann Catholic School,Regular,Completed,School,2018/2019,114,Varicella,0.746,0.825,0.000,0.167,0.000,0.009,0.000,0.000
10121,St Vrain Valley Re 1J,St. John The Baptist Catholic School,Regular,Completed,School,2018/2019,243,Varicella,1.000,0.996,0.000,0.000,0.000,0.000,0.004,0.000
10122,Greeley 6,"St. Mary Catholic School Greeley, Co",Regular,Completed,School,2018/2019,157,Varicella,1.000,0.981,0.000,0.000,0.000,0.000,0.019,0.000
10123,Cherry Creek 5,St. Mary's Academy,Regular,Completed,School,2018/2019,662,Varicella,0.909,0.956,0.000,0.021,0.000,0.012,0.011,0.000
10124,Adams-Arapahoe 28J,St. Therese Catholic School,Regular,Completed,School,2018/2019,187,Varicella,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10126,St Vrain Valley Re 1J,St. Vrain Community Montessori School,Charter,Completed,School,2018/2019,269,Varicella,0.963,0.684,0.000,0.007,0.059,0.007,0.238,0.004
10127,St Vrain Valley Re 1J,St. Vrain Global Online Academy,Alt. Ed,Completed,School,2018/2019,105,Varicella,0.943,0.886,0.000,0.029,0.010,0.000,0.076,0.000
10129,Jefferson County R-1,Standley Lake High School,Regular,Completed,School,2018/2019,1332,Varicella,0.931,0.964,0.000,0.026,0.001,0.008,0.002,0.000
10130,Denver County 1,Stanley British Primary School,Regular,Completed,School,2018/2019,444,Varicella,1.000,0.982,0.000,0.000,0.000,0.000,0.018,0.000
10131,Thompson R2-J,Stansberry Elementary School,Regular,Completed,School,2018/2019,116,Varicella,0.991,0.983,0.000,0.000,0.000,0.000,0.009,0.009
10132,Adams 12 Five Star Schools,Stargate Charter School,Charter,Completed,School,2018/2019,1390,Varicella,0.970,0.960,0.000,0.006,0.001,0.003,0.026,0.004
10133,Steamboat Springs RE-2,Steamboat Springs High School,Regular,Completed,School,2018/2019,824,Varicella,1.000,0.875,0.000,0.000,0.032,0.000,0.093,0.000
10134,Steamboat Springs RE-2,Steamboat Springs Middle School,Regular,Completed,School,2018/2019,634,Varicella,1.000,0.905,0.000,0.000,0.013,0.000,0.082,0.000
10135,Denver County 1,Steck Elementary School,Regular,Completed,School,2018/2019,330,Varicella,0.873,0.903,0.000,0.048,0.006,0.042,0.000,0.000
10136,Denver County 1,Stedman Elementary School,Regular,Completed,School,2018/2019,232,Varicella,0.810,0.862,0.000,0.091,0.000,0.047,0.000,0.000
10137,Colorado Springs 11,Steele Elementary School,Regular,Completed,School,2018/2019,298,Varicella,0.906,0.883,0.000,0.050,0.007,0.020,0.030,0.010
10138,Denver County 1,Steele Elementary School,Regular,Completed,School,2018/2019,495,Varicella,0.909,0.935,0.000,0.038,0.002,0.010,0.014,0.000
10139,Jefferson County R-1,Stein Elementary School,Regular,Completed,School,2018/2019,217,Varicella,0.903,0.949,0.000,0.041,0.000,0.009,0.000,0.000
