Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
12466,Elbert County Child Care Facilities,Elbert Preschool Dist 200,Regular,Completed,Child Care/Preschool,2018/2019,20,DTaP,0.650,0.900,0.000,0.050,0.000,0.000,0.050,0.000
12467,Jefferson County Child Care Facilities,Elements Academy Llc,Regular,Completed,Child Care/Preschool,2018/2019,48,DTaP,0.958,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12468,Garfield County Child Care Facilities,Elk Creek Elementary,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,0.963,0.889,0.000,0.037,0.037,0.000,0.037,0.000
12469,Jefferson County Child Care Facilities,Elk Creek Preschool,Regular,Completed,Child Care/Preschool,2018/2019,42,DTaP,0.833,0.881,0.000,0.048,0.000,0.048,0.024,0.000
12470,El Paso County Child Care Facilities,Ellicott Preschool,Regular,Completed,Child Care/Preschool,2018/2019,99,DTaP,0.970,0.949,0.000,0.020,0.010,0.000,0.020,0.000
12476,Jefferson County Child Care Facilities,Episcopal Day School Of Evergreen,Regular,Completed,Child Care/Preschool,2018/2019,74,DTaP,1.000,0.946,0.000,0.000,0.000,0.000,0.054,0.000
12477,Boulder County Child Care Facilities,Erie Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,42,DTaP,0.905,0.929,0.000,0.024,0.000,0.000,0.048,0.000
12478,Denver County Child Care Facilities,Escuela De Guadalupe,Regular,Completed,Child Care/Preschool,2018/2019,21,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12479,Douglas County Child Care Facilities,Espree Child Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,86,DTaP,1.000,0.977,0.000,0.000,0.000,0.000,0.023,0.000
12480,Grand County Child Care Facilities,Eternal Hills Christian Preschool,Regular,Completed,Child Care/Preschool,2018/2019,28,DTaP,1.000,0.964,0.036,0.000,0.000,0.000,0.000,0.000
12481,Pueblo County Child Care Facilities,Eva Baca,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,0.917,0.958,0.000,0.000,0.000,0.000,0.042,0.000
12482,El Paso County Child Care Facilities,Evans Cpcd Preschool,Regular,Completed,Child Care/Preschool,2018/2019,63,DTaP,0.984,0.968,0.000,0.016,0.000,0.000,0.016,0.000
12483,Jefferson County Child Care Facilities,Evergreen Academy,Regular,Completed,Child Care/Preschool,2018/2019,37,DTaP,1.000,0.946,0.054,0.000,0.000,0.000,0.000,0.000
12484,Jefferson County Child Care Facilities,Evergreen Country Day School,Regular,Completed,Child Care/Preschool,2018/2019,56,DTaP,1.000,0.929,0.054,0.000,0.000,0.000,0.018,0.000
12485,Jefferson County Child Care Facilities,Evergreen Park & Rec District,Regular,Completed,Child Care/Preschool,2018/2019,55,DTaP,0.982,0.982,0.000,0.000,0.018,0.000,0.000,0.000
12488,Jefferson County Child Care Facilities,Explore & Discover A Highland Park Cooperati,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12489,Adams County Child Care Facilities,Explore Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,62,DTaP,0.984,0.968,0.000,0.016,0.000,0.000,0.016,0.000
12490,El Paso County Child Care Facilities,Explorer Preschool,Regular,Completed,Child Care/Preschool,2018/2019,42,DTaP,0.810,0.905,0.000,0.024,0.000,0.024,0.048,0.000
12491,Boulder County Child Care Facilities,Exploring Minds Academy,Regular,Completed,Child Care/Preschool,2018/2019,45,DTaP,0.978,0.978,0.000,0.022,0.000,0.000,0.000,0.000
12493,Adams County Child Care Facilities,Francis M Day Elementary - Preschool,Regular,Completed,Child Care/Preschool,2018/2019,59,DTaP,0.898,0.932,0.017,0.051,0.000,0.000,0.000,0.000
12494,Adams County Child Care Facilities,Fairview Elementary,Regular,Completed,Child Care/Preschool,2018/2019,16,DTaP,0.938,0.938,0.000,0.000,0.000,0.000,0.063,0.000
12498,Garfield County Child Care Facilities,Faith Lutheran Childcare Center,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12499,Douglas County Child Care Facilities,Faith Lutheran Preschool,Regular,Completed,Child Care/Preschool,2018/2019,142,DTaP,0.993,0.958,0.000,0.000,0.007,0.000,0.035,0.000
12500,Weld County Child Care Facilities,Faith Steps Christian Preschool,Regular,Completed,Child Care/Preschool,2018/2019,96,DTaP,1.000,0.958,0.000,0.000,0.000,0.000,0.031,0.010
12501,El Paso County Child Care Facilities,Falcon Cpcd Preschool,Regular,Completed,Child Care/Preschool,2018/2019,32,DTaP,0.906,0.875,0.000,0.063,0.000,0.000,0.063,0.000
12504,Boulder County Child Care Facilities,Fall River Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,52,DTaP,0.923,0.942,0.000,0.000,0.000,0.000,0.058,0.000
12505,El Paso County Child Care Facilities,Family Center For Learning,Regular,Completed,Child Care/Preschool,2018/2019,50,DTaP,0.980,0.980,0.000,0.020,0.000,0.000,0.000,0.000
12506,Denver County Child Care Facilities,Family Flex Inc,Regular,Completed,Child Care/Preschool,2018/2019,73,DTaP,1.000,0.795,0.000,0.000,0.000,0.000,0.205,0.000
12507,Boulder County Child Care Facilities,Family Learning Center Inc,Regular,Completed,Child Care/Preschool,2018/2019,37,DTaP,1.000,0.973,0.027,0.000,0.000,0.000,0.000,0.000
12508,El Paso County Child Care Facilities,Family Of Christ Child Developmnt Ctr,Regular,Completed,Child Care/Preschool,2018/2019,164,DTaP,1.000,0.945,0.000,0.000,0.000,0.000,0.030,0.024
12509,Denver County Child Care Facilities,Family Star - 2246 Federal BLVD,Regular,Completed,Child Care/Preschool,2018/2019,83,DTaP,0.988,0.964,0.012,0.000,0.000,0.000,0.024,0.000
12510,Denver County Child Care Facilities,Family Star - 2940 Curtis,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,1.000,0.965,0.000,0.000,0.000,0.000,0.035,0.000
12512,Arapahoe County Child Care Facilities,Firefly Autism,Regular,Completed,Child Care/Preschool,2018/2019,11,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12513,Boulder County Child Care Facilities,Fireside Preschool,Regular,Completed,Child Care/Preschool,2018/2019,58,DTaP,1.000,0.914,0.034,0.000,0.000,0.000,0.052,0.000
12516,Jefferson County Child Care Facilities,First Growth Learning Inc.,Regular,Completed,Child Care/Preschool,2018/2019,125,DTaP,0.960,0.960,0.040,0.000,0.000,0.000,0.000,0.000
12518,Arapahoe County Child Care Facilities,First Plymouth Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,54,DTaP,1.000,0.981,0.000,0.000,0.000,0.000,0.019,0.000
12520,Boulder County Child Care Facilities,First Presbyterian Preschool Of Boulder,Regular,Completed,Child Care/Preschool,2018/2019,15,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12521,Pueblo County Child Care Facilities,First Preschool & Pre-k,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,0.958,0.958,0.000,0.000,0.000,0.000,0.042,0.000
12523,El Paso County Child Care Facilities,First Step Preschool,Regular,Completed,Child Care/Preschool,2018/2019,39,DTaP,0.949,0.897,0.000,0.000,0.000,0.000,0.000,0.103
12524,Larimer County Child Care Facilities,First Steps Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,14,DTaP,0.786,0.857,0.000,0.071,0.000,0.000,0.071,0.000
12525,La Plata County Child Care Facilities,First United Methodist Christ Childs School,Regular,Completed,Child Care/Preschool,2018/2019,69,DTaP,1.000,0.928,0.014,0.000,0.000,0.000,0.058,0.000
12526,Larimer County Child Care Facilities,First United Methodist Coop Preschool,Regular,Completed,Child Care/Preschool,2018/2019,101,DTaP,1.000,0.960,0.000,0.000,0.000,0.000,0.030,0.010
12527,Alamosa County Child Care Facilities,First United Methodist Wee Care Center,Regular,Completed,Child Care/Preschool,2018/2019,45,DTaP,1.000,0.844,0.156,0.000,0.000,0.000,0.000,0.000
12528,Adams County Child Care Facilities,Firstart Preschool,Regular,Completed,Child Care/Preschool,2018/2019,50,DTaP,0.880,0.920,0.000,0.080,0.000,0.000,0.000,0.000
12529,El Paso County Child Care Facilities,First United Methodist Church's Preschool,Regular,Completed,Child Care/Preschool,2018/2019,67,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12530,Denver County Child Care Facilities,Fisher Early Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,196,DTaP,1.000,0.949,0.031,0.000,0.000,0.000,0.020,0.000
12531,Jefferson County Child Care Facilities,Fitzmorris Preschool,Regular,Completed,Child Care/Preschool,2018/2019,75,DTaP,0.947,0.987,0.000,0.013,0.000,0.000,0.000,0.000
12533,Adams County Child Care Facilities,Fitzsimons Early Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,263,DTaP,0.707,0.703,0.000,0.293,0.000,0.000,0.004,0.000
12534,Boulder County Child Care Facilities,Flagstaff Academy Preschool,Regular,Completed,Child Care/Preschool,2018/2019,44,DTaP,0.932,0.955,0.000,0.000,0.000,0.000,0.045,0.000
12535,Logan County Child Care Facilities,Fleming Preschool,Regular,Completed,Child Care/Preschool,2018/2019,20,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12536,Jefferson County Child Care Facilities,Fletcher Miller Sch For Disable Child,Regular,Completed,Child Care/Preschool,2018/2019,34,DTaP,1.000,0.941,0.029,0.000,0.029,0.000,0.000,0.000
12537,Denver County Child Care Facilities,Florence Crittenton Ece Center,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12538,La Plata County Child Care Facilities,Florida Mesa Head Start,Regular,Completed,Child Care/Preschool,2018/2019,15,DTaP,1.000,0.933,0.000,0.000,0.000,0.000,0.067,0.000
12540,Adams County Child Care Facilities,Flynn Elementary School,Regular,Completed,Child Care/Preschool,2018/2019,16,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12541,Jefferson County Child Care Facilities,Foothills Christian Preschool,Regular,Completed,Child Care/Preschool,2018/2019,144,DTaP,0.944,0.896,0.000,0.035,0.000,0.007,0.049,0.014
12542,Jefferson County Child Care Facilities,Foothills Park & Recreation Dist - The Ridge,Regular,Completed,Child Care/Preschool,2018/2019,26,DTaP,0.962,0.962,0.000,0.000,0.000,0.000,0.038,0.000
12543,Jefferson County Child Care Facilities,Foothills Preschool,Regular,Completed,Child Care/Preschool,2018/2019,31,DTaP,0.968,0.871,0.000,0.032,0.000,0.000,0.097,0.000
12544,Adams County Child Care Facilities,Footprints-daycare,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,0.792,0.792,0.208,0.000,0.000,0.000,0.000,0.000
12546,Boulder County Child Care Facilities,Forest Park Montessori School,Regular,Completed,Child Care/Preschool,2018/2019,18,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12548,Larimer County Child Care Facilities,Fort Collins Preschool Association,Regular,Completed,Child Care/Preschool,2018/2019,34,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12551,Jefferson County Child Care Facilities,Foster Preschool,Regular,Completed,Child Care/Preschool,2018/2019,55,DTaP,0.691,0.782,0.036,0.073,0.000,0.109,0.000,0.000
12552,Jefferson County Child Care Facilities,Foundations Ece,Regular,Completed,Child Care/Preschool,2018/2019,78,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12553,El Paso County Child Care Facilities,Fountain Ft Carson Conrad Elc,Regular,Completed,Child Care/Preschool,2018/2019,231,DTaP,0.905,0.935,0.000,0.030,0.000,0.017,0.017,0.000
12555,Douglas County Child Care Facilities,Fox Creek Preschool,Regular,Completed,Child Care/Preschool,2018/2019,34,DTaP,0.912,0.941,0.000,0.029,0.000,0.000,0.029,0.000
12556,Arapahoe County Child Care Facilities,Fox Hollow Preschool,Regular,Completed,Child Care/Preschool,2018/2019,55,DTaP,0.836,0.909,0.000,0.055,0.000,0.000,0.036,0.000
12557,Pueblo County Child Care Facilities,Franklin Preschool,Regular,Completed,Child Care/Preschool,2018/2019,38,DTaP,0.895,0.921,0.000,0.079,0.000,0.000,0.000,0.000
12558,Grand County Child Care Facilities,Fraser Creative Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,26,DTaP,1.000,0.923,0.038,0.000,0.000,0.000,0.038,0.000
12559,Grand County Child Care Facilities,Fraser Valley Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,14,DTaP,0.929,0.857,0.000,0.000,0.000,0.071,0.071,0.000
12560,Jefferson County Child Care Facilities,Free Horizon Montessori,Regular,Completed,Child Care/Preschool,2018/2019,87,DTaP,0.770,0.908,0.000,0.000,0.000,0.057,0.034,0.000
12561,Boulder County Child Care Facilities,Friends N Fun Childrens Center,Regular,Completed,Child Care/Preschool,2018/2019,42,DTaP,0.810,0.952,0.000,0.000,0.000,0.000,0.048,0.000
12563,Summit County Child Care Facilities,Frisco Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,15,DTaP,1.000,0.933,0.000,0.000,0.000,0.000,0.067,0.000
12564,Jefferson County Child Care Facilities,Front Range Christian Preschool,Regular,Completed,Child Care/Preschool,2018/2019,74,DTaP,1.000,0.946,0.000,0.000,0.000,0.000,0.054,0.000
12566,El Paso County Child Care Facilities,Frontier Preschool,Regular,Completed,Child Care/Preschool,2018/2019,25,DTaP,0.920,0.920,0.000,0.040,0.000,0.000,0.040,0.000
12567,Mesa County Child Care Facilities,Fruitvale Preschool,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,0.655,0.966,0.000,0.034,0.000,0.000,0.000,0.000
12568,Arapahoe County Child Care Facilities,Fulton Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,30,DTaP,0.900,0.967,0.000,0.033,0.000,0.000,0.000,0.000
12569,Denver County Child Care Facilities,Ganeinu,Regular,Completed,Child Care/Preschool,2018/2019,20,DTaP,1.000,0.950,0.000,0.000,0.000,0.000,0.050,0.000
12570,Garfield County Child Care Facilities,Garfield County School Re 2 Wamsley,Regular,Completed,Child Care/Preschool,2018/2019,22,DTaP,0.955,0.955,0.000,0.000,0.000,0.000,0.045,0.000
12571,Denver County Child Care Facilities,Garfield Montessori School,Regular,Completed,Child Care/Preschool,2018/2019,32,DTaP,1.000,0.969,0.000,0.000,0.000,0.000,0.031,0.000
12572,Broomfield County Child Care Facilities,Gateway Academy Broomfield,Regular,Completed,Child Care/Preschool,2018/2019,121,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12573,Jefferson County Child Care Facilities,Cadence Academy - Littleton,Regular,Completed,Child Care/Preschool,2018/2019,98,DTaP,0.959,0.949,0.000,0.000,0.000,0.020,0.031,0.000
12574,Arapahoe County Child Care Facilities,Cadence Academy - Centennial,Regular,Completed,Child Care/Preschool,2018/2019,84,DTaP,0.976,0.940,0.024,0.000,0.000,0.024,0.000,0.012
12575,Jefferson County Child Care Facilities,Gateway Academy Ken Caryl,Regular,Completed,Child Care/Preschool,2018/2019,90,DTaP,1.000,0.989,0.000,0.000,0.000,0.000,0.000,0.011
12576,Boulder County Child Care Facilities,Gateway Montessori School,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,1.000,0.833,0.000,0.000,0.083,0.000,0.083,0.000
12577,El Paso County Child Care Facilities,Gateway Preschool And Child Care,Regular,Completed,Child Care/Preschool,2018/2019,74,DTaP,0.986,0.973,0.000,0.000,0.000,0.014,0.000,0.014
12578,Lincoln County Child Care Facilities,Genoa Hugo Special Needs Preschool,Regular,Completed,Child Care/Preschool,2018/2019,26,DTaP,0.808,0.808,0.000,0.192,0.000,0.000,0.000,0.000
12579,Clear Creek County Child Care Facilities,Georgetown Community School,Regular,Completed,Child Care/Preschool,2018/2019,34,DTaP,0.853,0.824,0.000,0.059,0.000,0.029,0.088,0.000
12581,Adams County Child Care Facilities,Gethsemane Lutheran School,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12583,El Paso County Child Care Facilities,Giberson Cpcd Child Care Center,Regular,Completed,Child Care/Preschool,2018/2019,58,DTaP,0.948,0.914,0.000,0.052,0.000,0.000,0.034,0.000
12584,Weld County Child Care Facilities,Gilcrest Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,1.000,0.926,0.074,0.000,0.000,0.000,0.000,0.000
12585,Gilpin County Child Care Facilities,Gilpin County Preschool,Regular,Completed,Child Care/Preschool,2018/2019,36,DTaP,1.000,0.833,0.000,0.000,0.000,0.000,0.139,0.028
12586,Alamosa County Child Care Facilities,Gingerbread House Day Care Center,Regular,Completed,Child Care/Preschool,2018/2019,103,DTaP,1.000,0.680,0.301,0.010,0.000,0.000,0.010,0.000
12587,El Paso County Child Care Facilities,Giving Tree Montessori School,Regular,Completed,Child Care/Preschool,2018/2019,45,DTaP,1.000,0.978,0.000,0.000,0.000,0.000,0.022,0.000
12588,Garfield County Child Care Facilities,Glenwood Springs Montessori School,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12589,Adams County Child Care Facilities,Global Primary Academy,Regular,Completed,Child Care/Preschool,2018/2019,77,DTaP,0.922,0.922,0.013,0.065,0.000,0.000,0.000,0.000
12595,Larimer County Child Care Facilities,Global Village International Preschool Ft Col,Regular,Completed,Child Care/Preschool,2018/2019,12,DTaP,0.917,0.833,0.083,0.000,0.000,0.000,0.083,0.000
12597,Adams County Child Care Facilities,Goddard School In Thornton,Regular,Completed,Child Care/Preschool,2018/2019,145,DTaP,1.000,0.993,0.000,0.000,0.000,0.000,0.007,0.000
12598,Douglas County Child Care Facilities,Gold Rush Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,37,DTaP,0.973,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12599,Jefferson County Child Care Facilities,Golden Recreation Preschool,Regular,Completed,Child Care/Preschool,2018/2019,102,DTaP,1.000,0.980,0.000,0.000,0.000,0.000,0.020,0.000
12600,Denver County Child Care Facilities,Good Shepherd Catholic Preschool,Regular,Completed,Child Care/Preschool,2018/2019,70,DTaP,1.000,0.986,0.000,0.000,0.014,0.000,0.000,0.000
12601,Adams County Child Care Facilities,Good Shepherd Tlc Preschool,Regular,Completed,Child Care/Preschool,2018/2019,81,DTaP,0.951,0.988,0.000,0.000,0.000,0.000,0.012,0.000
12602,Pueblo County Child Care Facilities,Goodnight Preschool,Regular,Completed,Child Care/Preschool,2018/2019,23,DTaP,0.870,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12604,Garfield County Child Care Facilities,Graham Mesa Preschool,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12605,Arapahoe County Child Care Facilities,Grahams Creative Kids Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,62,DTaP,1.000,0.984,0.016,0.000,0.000,0.000,0.000,0.000
12607,Prowers County Child Care Facilities,Granada Preschool,Regular,Completed,Child Care/Preschool,2018/2019,11,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12608,Grand County Child Care Facilities,Granby Play Days Preschool,Regular,Completed,Child Care/Preschool,2018/2019,17,DTaP,0.824,0.765,0.000,0.000,0.000,0.176,0.059,0.000
12609,Grand County Child Care Facilities,Grand Kids Child Care,Regular,Completed,Child Care/Preschool,2018/2019,22,DTaP,0.818,0.364,0.455,0.000,0.000,0.182,0.000,0.000
12610,Routt County Child Care Facilities,Grand Kids Day Care Center,Regular,Completed,Child Care/Preschool,2018/2019,62,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12611,Garfield County Child Care Facilities,Grand Valley Center For Family Learning,Regular,Completed,Child Care/Preschool,2018/2019,106,DTaP,0.915,0.915,0.009,0.038,0.000,0.028,0.009,0.000
12612,Mesa County Child Care Facilities,Grand Valley Childcare,Regular,Completed,Child Care/Preschool,2018/2019,35,DTaP,0.829,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12613,Weld County Child Care Facilities,Grandview Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,65,DTaP,1.000,0.954,0.000,0.000,0.015,0.000,0.031,0.000
12614,El Paso County Child Care Facilities,Grant Cpcd Preschool,Regular,Completed,Child Care/Preschool,2018/2019,33,DTaP,0.939,0.879,0.000,0.061,0.000,0.000,0.061,0.000
12615,Delta County Child Care Facilities,Great Beginnings Early Childhood Center,Regular,Completed,Child Care/Preschool,2018/2019,58,DTaP,1.000,0.983,0.000,0.000,0.000,0.000,0.017,0.000
12616,Arapahoe County Child Care Facilities,Great Escape Littleton United Meth,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,0.860,0.912,0.000,0.088,0.000,0.000,0.000,0.000
12617,Jefferson County Child Care Facilities,Great Work Montessori Learning Community,Regular,Completed,Child Care/Preschool,2018/2019,59,DTaP,0.729,0.797,0.000,0.068,0.000,0.119,0.017,0.000
12618,Weld County Child Care Facilities,Greeley Early Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,102,DTaP,0.912,0.941,0.000,0.059,0.000,0.000,0.000,0.000
12619,Jefferson County Child Care Facilities,Green Mountain Village Preschool,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12621,El Paso County Child Care Facilities,Greenshade Schools Inc,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,0.897,0.897,0.103,0.000,0.000,0.000,0.000,0.000
12622,Pitkin County Child Care Facilities,Growing Years Infant Center,Regular,Completed,Child Care/Preschool,2018/2019,18,DTaP,0.833,0.944,0.000,0.056,0.000,0.000,0.000,0.000
12623,Eagle County Child Care Facilities,Growing Years Preschool,Regular,Completed,Child Care/Preschool,2018/2019,46,DTaP,0.913,0.913,0.000,0.087,0.000,0.000,0.000,0.000
12625,Gunnison County Child Care Facilities,Lake Preschool,Regular,Completed,Child Care/Preschool,2018/2019,79,DTaP,0.848,0.873,0.013,0.114,0.000,0.000,0.000,0.000
12626,Eagle County Child Care Facilities,"Gypsum Christian Academy, Llc",Regular,Completed,Child Care/Preschool,2018/2019,50,DTaP,0.920,0.860,0.040,0.060,0.000,0.000,0.040,0.000
12627,Eagle County Child Care Facilities,Gypsum Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,37,DTaP,1.000,0.973,0.000,0.000,0.000,0.000,0.027,0.000
12628,Boulder County Child Care Facilities,H&h Childhood Education Dba The Goddard Sch,Regular,Completed,Child Care/Preschool,2018/2019,118,DTaP,1.000,0.729,0.246,0.000,0.000,0.000,0.025,0.000
12629,Pueblo County Child Care Facilities,Haaff Preschool,Regular,Completed,Child Care/Preschool,2018/2019,47,DTaP,0.872,0.894,0.000,0.106,0.000,0.000,0.000,0.000
12630,Logan County Child Care Facilities,Hagen Early Education Center,Regular,Completed,Child Care/Preschool,2018/2019,146,DTaP,0.959,0.945,0.000,0.021,0.000,0.000,0.034,0.000
12631,El Paso County Child Care Facilities,Handprints Early Education Center,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12632,Adams County Child Care Facilities,Hanson Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,205,DTaP,0.951,0.976,0.000,0.020,0.000,0.000,0.005,0.000
12634,Adams County Child Care Facilities,Happy Ladybug,Regular,Completed,Child Care/Preschool,2018/2019,49,DTaP,0.980,0.959,0.041,0.000,0.000,0.000,0.000,0.000
12635,Boulder County Child Care Facilities,"Happy Hearts Development Center, Inc.",Regular,Completed,Child Care/Preschool,2018/2019,110,DTaP,1.000,0.973,0.000,0.000,0.009,0.000,0.018,0.000
12637,Jefferson County Child Care Facilities,Happy Valley Children's Ranch,Regular,Completed,Child Care/Preschool,2018/2019,259,DTaP,0.992,0.969,0.004,0.027,0.000,0.000,0.000,0.000
12638,Pueblo County Child Care Facilities,Happyland School,Regular,Completed,Child Care/Preschool,2018/2019,76,DTaP,0.908,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12641,Mesa County Child Care Facilities,Harvard Academy,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,1.000,0.931,0.000,0.000,0.000,0.000,0.069,0.000
12642,Saguache County Child Care Facilities,Haskin Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,43,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12643,Phillips County Child Care Facilities,Haxtun Community Childcare Center,Regular,Completed,Child Care/Preschool,2018/2019,47,DTaP,0.979,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12644,Routt County Child Care Facilities,Hayden Preschool,Regular,Completed,Child Care/Preschool,2018/2019,35,DTaP,1.000,0.971,0.000,0.000,0.000,0.000,0.029,0.000
12645,Morgan County Child Care Facilities,Head Start Colorado Preschool Project,Regular,Completed,Child Care/Preschool,2018/2019,64,DTaP,0.828,0.828,0.016,0.141,0.000,0.000,0.016,0.000
12646,Chaffee County Child Care Facilities,Head Start Salida Early Childhood,Regular,Completed,Child Care/Preschool,2018/2019,131,DTaP,0.977,0.901,0.015,0.023,0.000,0.000,0.061,0.000
12647,Boulder County Child Care Facilities,Heart & Hands Montessori,Regular,Completed,Child Care/Preschool,2018/2019,36,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12648,Larimer County Child Care Facilities,Hearts In Hand Child Development Center,Regular,Completed,Child Care/Preschool,2018/2019,75,DTaP,1.000,0.987,0.013,0.000,0.000,0.000,0.000,0.000
12649,Mesa County Child Care Facilities,Heaven's Little Steps Day Care,Regular,Completed,Child Care/Preschool,2018/2019,70,DTaP,0.643,0.757,0.000,0.243,0.000,0.000,0.000,0.000
12650,Denver County Child Care Facilities,Hebrew Educational Alliance,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12651,Boulder County Child Care Facilities,"Here We Grow, Llc",Regular,Completed,Child Care/Preschool,2018/2019,72,DTaP,0.986,0.111,0.889,0.000,0.000,0.000,0.000,0.000
12654,Routt County Child Care Facilities,Heritage Park Preschool,Regular,Completed,Child Care/Preschool,2018/2019,30,DTaP,0.900,0.900,0.000,0.000,0.100,0.000,0.000,0.000
12655,Pueblo County Child Care Facilities,Heritage Preschool,Regular,Completed,Child Care/Preschool,2018/2019,22,DTaP,0.818,0.909,0.000,0.000,0.000,0.000,0.091,0.000
12656,Kit Carson County Child Care Facilities,Hi Plains Preschool,Regular,Completed,Child Care/Preschool,2018/2019,20,DTaP,1.000,0.750,0.200,0.000,0.000,0.000,0.050,0.000
12657,Montezuma County Child Care Facilities,Mesa View Head Start,Regular,Completed,Child Care/Preschool,2018/2019,50,DTaP,0.900,0.920,0.000,0.000,0.000,0.000,0.080,0.000
12658,Larimer County Child Care Facilities,High Plains Early Childhood Center,Regular,Completed,Child Care/Preschool,2018/2019,32,DTaP,0.875,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12659,El Paso County Child Care Facilities,High Plains Elementary School,Regular,Completed,Child Care/Preschool,2018/2019,23,DTaP,0.826,0.870,0.000,0.000,0.000,0.043,0.087,0.000
12662,Arapahoe County Child Care Facilities,Highland Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,41,DTaP,0.976,0.927,0.024,0.000,0.000,0.000,0.049,0.000
12663,Garfield County Child Care Facilities,Highland Preschool,Regular,Completed,Child Care/Preschool,2018/2019,36,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
